NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset,lmp_avg,lmp_hub_spread,lmp_std,shadow_price_nearby,constraint_hours,CAPACITY_SCORE,TIER,ercot_bus_matched,match_confidence,data_source,score_basis,ercot_zone,score_timestamp,queue_hits,project_hits,upgrade_pressure,hosting_band,hosting_confidence,primary_limiter
Hecker Substation,,,TX,27.9048779,-97.2829086,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM,16.81,2.8725000000000023,15.561678572699025,0.0,0.0,77.89,AVAILABLE,"HECKER_BUS1, HECKER_BUS2",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Valero Mckee Substation,,,TX,35.9610614,-101.8795402,1,115.0,115.0,Valero,industrial,IN SERVICE,OSM,16.99555555555556,2.6869444444444426,14.664190855084483,0.0,0.0,77.88,AVAILABLE,"KEPLER_LN, LN_AIR_LIQC, LN_VALERO2, VALERO_3593, VALERO_BS1, VALERO_BS2, VALERO_BS4, VALERO_E_LD4, VALERO_E_L_A, VALERO_LD1, VALERO_LD2, VALERO_L_A, VALERO_L_B, VALERO_R_A, VALERO_R_B",0.92,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,station_limit
Resnik Substation,,,TX,27.903611,-97.2584776,1,138.0,138.0,,transmission,IN SERVICE,OSM,16.79,2.892500000000002,15.527348775628115,0.0,0.0,77.87,AVAILABLE,"EB131, EB132",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Airline Substation,,,TX,27.6957668,-97.3733939,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,16.596666666666668,3.0858333333333334,14.709628513816815,0.0,0.0,77.86,AVAILABLE,"AIRLINE_LD01, AIRLINE_LD02, AIRLINE_LD03, AIRLINE_LD04, AIRLINE_V_A, AIRLINE_V_B, BUS_S147, BUS_S718",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
West Oso Substation,,,TX,27.7662046,-97.4521276,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,16.8,2.8825000000000003,15.79452056885552,0.0,0.0,77.78,AVAILABLE,"WEST_OSO, WEST_OSO_L_A",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Walker Substation,,,TX,32.35839,-99.7002086,1,138.0,12.5,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM,14.200000000000001,5.4825,4.506883623969006,0.0,0.0,77.74,AVAILABLE,"VNSN_WLKR, VNSN_WLKR2",1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Westside Substation,,,TX,29.4397815,-98.5609105,1,138.0,138.0,CPS Energy; American Electric Power,distribution,IN SERVICE,OSM,16.773333333333333,2.9091666666666676,15.792951170274245,0.0,0.0,77.73,AVAILABLE,"WESTSIDE_V_A, WESTSIDE_V_B",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Cabaniss Substation,,,TX,27.7204189,-97.4377315,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,16.726666666666667,2.9558333333333344,15.793878138907704,0.0,0.0,77.65,AVAILABLE,"CABANISS_LD2, CABANISS_L_A",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Alcoa Substation,,,TX,28.6575689,-96.5576281,1,138.0,138.0,Alcoa,industrial,IN SERVICE,OSM,21.58,1.8974999999999973,21.323487519634302,0.0,0.0,77.29,AVAILABLE,"ALCOA_L_A, ALCOA_L_B",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Formosa Substation,,,TX,28.6836299,-96.5510875,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,21.893333333333334,2.2108333333333334,20.03108934956617,0.0,0.0,77.26,AVAILABLE,"BUSA_1, BUSB_1, CFB_LOAD3, CFB_LOAD4, EB_400A, EB_500A, EB_PVC, EB_VCM, FBB1, FBB2, FOR11447, FOR11448, FORCFB_0003, FORCFB_0006, FORCFB_1003, FORCFB_1006, FORCFB_CFB1, FORCFB_CFB2, FORMOSA_0076, FORMOSA_2639, FORMOSA_2640, FORMOSA_G8, FORMOSA_K, FORMOSA_KY, FORMOSA_L_C, FORMOSA_V_A, FORMOSA_V_B, FORMOSA_V_C, FORMOSA_V_D, FORMOSA_V_E, FORMOSG13, FORMOSG14, FORMOSG15, FO_FORMOSG1, FO_FORMOSG10, FO_FORMOSG13, FO_FORMOSG14, FO_FORMOSG15, FO_FORMOSG2, FO_FORMOSG3, FO_FORMOSG4, FO_FORMOSG5, FO_FORMOSG6, FO_FORMOSG7, FO_FORMOSG8, FO_FORMOSG9, G11, G12, ISSUE_11, ISSUE_12, ISSUE_13, ISSUE_14, ISSUE_15, ISSUE_16, ISSUE_17, ISSUE_18, ISSUE_19, UT3LOAD, XFMR1_2",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Live Oak Substation,,,TX,30.2658895,-98.8881897,1,138.0,69.0,Central Texas Electric Cooperative; American Electric Power,distribution,IN SERVICE,OSM,16.816666666666666,2.8658333333333346,17.349853985936978,0.0,0.0,77.18,AVAILABLE,LIVE_OAK_L_A,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Homeport Substation,,,TX,27.8278738,-97.20955,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,16.8,2.8825000000000003,17.362600611659534,0.0,0.0,77.15,AVAILABLE,HOMEPORT_L_A,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Kleberg Substation,,,TX,27.4922344,-97.8551151,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,16.173333333333332,3.509166666666669,14.826191402890748,0.0,0.0,77.07,AVAILABLE,"KLEBERG_L_A, KLEBERG_L_B, KLEBERG_V_A, KLEBERG_V_B",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Loyola Substation,,,TX,27.3185166,-97.8101325,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,16.173333333333332,3.509166666666669,15.056068543945992,0.0,0.0,76.98,AVAILABLE,"LOYOLASUB8, LOYOLASUB8Y, LOYOLASUB8Z",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Endeavor Substation,,,TX,31.8172045,-101.9755564,1,138.0,138.0,,distribution,IN SERVICE,OSM,13.89,5.7925,5.37245753822215,0.0,0.0,76.85,AVAILABLE,ENDEAVOR,0.99,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Garza Substation,,,TX,33.1862714,-101.3904968,1,138.0,4.16,Xcel Energy; Golden Spread Electric Cooperative; American Electric Power,distribution,IN SERVICE,OSM,23.675555555555555,3.9930555555555536,14.254407310645284,0.0,0.0,76.45,AVAILABLE,"GARZA_L_A, GARZA_V_A, GARZA_V_B",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Randado Substation,,,TX,27.0840868,-98.9285684,1,138.0,12.5,American Electric Power; South Texas Electric Cooperative,distribution,IN SERVICE,OSM,15.696666666666665,3.9858333333333356,15.091166290250731,0.0,0.0,76.13,AVAILABLE,"RANDADO_4593, RANDADO_L163, RANDADO_L_A",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Eunice Substation,,,TX,32.4429583,-103.1934705,1,115.0,115.0,,industrial,IN SERVICE,OSM,13.576666666666668,6.105833333333333,4.777806178996586,0.0,0.0,75.85,AVAILABLE,"EU05, EU18, EUNICE_12, EUNI_LD1, EUNI_LD2, EUNI_LN1, EUNI_UN1, EUNI_UN2",1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,HIGH,station_limit
Laredo Plant Substation,,,TX,27.5675198,-99.5069824,1,138.0,12.5,American Electric Power,transmission,IN SERVICE,OSM,13.79,5.892500000000002,7.9643234979807165,0.0,0.0,75.64,AVAILABLE,"LAREDO_0006, LAREDO_0007, LAREDO_0344, LAREDO_2666, LAREDO_4500, LAREDO_4523, LAREDO_4602, LAREDO_6561, LAREDO_L_A, LAREDO_L_B, LAREDO_V_A, LAREDO_V_B, LAREDO_V_C, LAREDO_V_D",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Heights Substation,,,TX,29.3897114,-94.9499464,1,138.0,12.5,Texas-New Mexico Power,transmission,IN SERVICE,OSM,13.79,5.892500000000002,8.218838670451508,0.0,0.0,75.54,AVAILABLE,"EB008, EB017, HEIGHTS_L_A, HEIGHTS_L_B",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Alazan Substation,,,TX,27.5598557,-97.5022098,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,15.696666666666667,3.985833333333334,17.57961982903309,0.0,0.0,75.13,AVAILABLE,ALAZAN_L_A,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Butman Substation,,,TX,32.449401,-100.0739313,1,138.0,12.47,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM,12.843333333333334,6.839166666666667,6.66891545405498,0.0,0.0,74.5,AVAILABLE,BTMN1_EB,1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Airport Substation,,,TX,30.9030669,-102.9191557,1,138.0,69.0,Texas-New Mexico Power; Brownsville Public Utilities Board,distribution,IN SERVICE,OSM,13.856666666666667,5.825833333333334,11.926403481351786,0.0,0.0,74.17,AVAILABLE,"AIRPORT_AG1, AIRPRT69T, AIRP_EB",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Callahan Divide Wind Substation,,,TX,32.3005452,-99.9740716,1,138.0,138.0,NextEra Energy,transmission,IN SERVICE,OSM,12.646666666666667,7.0358333333333345,6.940672397782028,0.0,0.0,74.05,AVAILABLE,CALLAHAN_V_A,1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Milo Substation,,,TX,27.6110314,-99.4999283,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,12.88,6.8025,8.414812619932272,0.0,0.0,73.87,AVAILABLE,"BS_MILO4A, LASCRU, MILO_L_A, MILO_L_B, MINES",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Holcomb Substation,,,TX,28.0332546,-99.3616349,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,24.82,5.137499999999999,17.008939730895356,0.0,0.0,73.35,AVAILABLE,"EBLS21, EBSS20, EB_B101, HOLCOMB_EB1, HOLCOMB_EB2, HOLCOMB_LD1, HOL_PS2, HOL_PS_1, MOB_EB1",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Lolita Substation,,,TX,28.8531665,-96.5574016,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,23.346666666666668,3.6641666666666666,24.553276495544676,0.0,0.0,72.91,AVAILABLE,"LOLITA_L_A, LOLITA_V_A",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Del Mar Substation,,,TX,27.5761399,-99.4662389,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,12.846666666666666,6.835833333333335,10.883376258674454,0.0,0.0,72.82,AVAILABLE,"BUS_1132, DEL_MAR_LD02, DEL_MAR_L_B, DEL_MAR_V_A",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Filter Plant Substation,,,TX,25.9253272,-97.4653411,1,138.0,138.0,Brownsville Public Utilities Board,distribution,IN SERVICE,OSM,13.153333333333332,6.529166666666669,12.227227813368001,0.0,0.0,72.82,AVAILABLE,"FILTER_EB, FILTER_PY, FILTER_PZ",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Fm 802 Substation,,,TX,25.9509455,-97.4921144,1,138.0,138.0,Brownsville Public Utilities Board,distribution,IN SERVICE,OSM,12.9,6.782500000000001,12.35101311633989,0.0,0.0,72.33,AVAILABLE,"FM802_EB, FM_802V, FM_802W",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Grady Substation,,,TX,34.8018071,-97.702975,1,138.0,138.0,,,IN SERVICE,OSM,11.7,7.982500000000002,7.192376172031049,0.0,0.0,72.29,AVAILABLE,"GDY5TR1, GDYMOBILE, GRADY_BUS1",1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Edna Substation,,,TX,28.9565828,-96.6461209,1,138.0,69.0,American Electric Power; South Texas Electric Cooperative,distribution,IN SERVICE,OSM,24.423333333333332,4.740833333333331,21.87733317081099,0.0,0.0,72.09,AVAILABLE,"EDNA_L_A, EDNA_L_B",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Haynes Substation,,,TX,32.4434317,-100.3973868,1,138.0,138.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM,11.753333333333336,7.929166666666665,8.230129606107875,0.0,0.0,71.97,AVAILABLE,LD_9457,1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Midtown Substation,,,TX,25.938485,-97.5055713,1,138.0,138.0,Brownsville Public Utilities Board,distribution,IN SERVICE,OSM,12.68,7.002500000000001,12.456055756137253,0.0,0.0,71.9,AVAILABLE,"MIDTN_EB, MIDTOWNV, MIDTOWNZ",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Gohlke Substation,,,TX,28.7464532,-96.7331978,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,11.08,8.602500000000001,5.857629640050658,0.0,0.0,71.74,AVAILABLE,"BUS_SWT04H5, GOHLKE_B101, GOHLKE_B102",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Solara Substation,,,TX,33.0065718,-99.6054348,1,138.0,34.5,Consolidated Edison,generation,IN SERVICE,OSM,11.446666666666667,8.235833333333334,7.541745487617571,0.0,0.0,71.71,AVAILABLE,"S1_EB, SL_LD_EB, SL_LINE_EB",1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Magruder Substation,,,TX,28.8412473,-97.009854,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,10.71,8.9725,5.5046492746008475,0.0,0.0,71.24,AVAILABLE,"MAGRUDER_L_A, MAGRUDER_L_B, MAGRUDER_V_A, MAGRUD_BUS_2",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Taylor Substation,,,TX,30.5670969,-97.3973345,1,138.0,12.5,,transmission,IN SERVICE,OSM,26.346666666666668,6.664166666666667,15.6065979636819,0.0,0.0,71.24,AVAILABLE,"EB_5100, EB_5102, LOAD01",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Oleander Substation,,,TX,26.2066613,-97.6645579,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,12.2,7.482500000000002,12.488892779471799,0.0,0.0,71.05,AVAILABLE,"138_BUS1, 69_BUS1, BUS2, HAINE_DR, HARLNSW",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Military Highway Substation,,,TX,25.9368506,-97.5356934,1,138.0,138.0,Brownsville Public Utilities Board,transmission,IN SERVICE,OSM,12.299999999999999,7.382500000000002,13.070797986351101,0.0,0.0,70.99,AVAILABLE,"MILITARY_V_A, MILITARY_V_B",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Bordas Substation,,,TX,27.3211338,-98.9980687,1,345.0,34.5,NextEra Energy,transmission,IN SERVICE,OSM,8.493333333333334,11.189166666666667,12.02541752566898,0.0,0.0,70.96,AVAILABLE,"BOCEN, EBLP, JAVEL18, JAVEL20, TOBORDAS2",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,voltage
Radium Substation,,,TX,32.8268178,-99.9935163,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,11.1,8.582500000000001,8.27741747165141,0.0,0.0,70.81,AVAILABLE,"RADIUMMT_8, RADIUM_V_B",1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Patricia Substation,,,TX,32.5498913,-102.0080729,1,138.0,138.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM,11.226666666666667,8.455833333333334,9.028539933640063,0.0,0.0,70.73,AVAILABLE,PATRICIA_LD1,1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Mesquite Substation,,,TX,32.6287758,-99.54042,1,345.0,34.5,EDP,transmission,IN SERVICE,OSM,8.896666666666667,10.785833333333334,14.407428218762288,0.0,0.0,70.71,AVAILABLE,"EB_L202, EB_L458, MESQUITE_LD1, MESQUITE_LD2",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,voltage
Mont Substation,,,TX,29.4009892,-97.0090822,1,138.0,138.0,Guadalupe Valley Electric Cooperative,distribution,IN SERVICE,OSM,16.07888888888889,3.6036111111111104,31.66491096010079,0.0,0.0,70.17,AVAILABLE,"MONT, MONT_UNIT1, MONT_UNIT2",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,150-300,HIGH,unknown
Vega Substation,,,TX,35.2534718,-102.4164982,1,138.0,69.0,Xcel Energy; Austin Energy,distribution,IN SERVICE,OSM,39.24,19.5575,37.35358724406533,0.0,0.0,39.97,CONSTRAINED,"VEGA_K, VEGA_L_A",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Mueller Substation,,,TX,30.2899893,-97.6895779,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,39.45666666666667,19.77416666666667,36.45467699760897,0.0,0.0,39.95,CONSTRAINED,"MUELLER, MUELLERX, MUELLERY",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Cardinal Substation,,,TX,32.4217772,-103.1907153,1,115.0,115.0,,transmission,IN SERVICE,OSM,39.34666666666667,19.66416666666667,35.4374119634415,0.0,0.0,39.86,CONSTRAINED,"CARDINAL_K, CARDINAL_KF, CARDINAL_KO, CARDINAL_Z, EB_CARD_0008",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,station_limit
Fiesta Substation,,,TX,32.4072628,-104.2206109,1,115.0,69.0,Austin Energy,distribution,IN SERVICE,OSM,39.373333333333335,19.690833333333334,35.760106094344685,0.0,0.0,39.69,CONSTRAINED,"FIESTA, FIESTAZ, FIESTA_K, FIESTA_KC",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,station_limit
Holly Substation,,,TX,27.7084532,-97.3973469,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,39.39666666666667,19.714166666666667,37.55781924801634,0.0,0.0,39.62,CONSTRAINED,"HOLLYMB3, HOLLY_K",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Austin Substation,,,TX,31.7830319,-106.4200852,1,115.0,115.0,,,IN SERVICE,OSM,39.343333333333334,19.660833333333333,36.27681111950167,0.0,0.0,39.53,CONSTRAINED,"AUSTIN_K, AUSTIN_KN, AUSTIN_KQ",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,station_limit
Colton Substation,,,TX,30.1390534,-97.6789233,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,39.473333333333336,19.790833333333335,37.87708788524623,0.0,0.0,39.36,CONSTRAINED,"EBCOLT, L_COLTON8_1Y",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Beback Substation,,,TX,29.7971016,-97.9556043,1,138.0,12.5,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,38.74666666666667,19.06416666666667,41.094951433641256,0.0,0.0,39.34,CONSTRAINED,LOADT1,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Walnut Substation,,,TX,32.9164484,-96.6318372,1,138.0,138.0,Garland Power & Light,transmission,IN SERVICE,OSM,39.51333333333333,19.830833333333327,37.752908585520494,0.0,0.0,39.33,CONSTRAINED,"WALNUTCK, WALNUTCKZ",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Burleson Substation,,,TX,30.214689,-97.7367219,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,40.79625,21.11375,37.546431870360905,0.0,0.0,39.12,CONSTRAINED,"BU789, BURLES13, BURLES13S, BURLES13X, BURLES13Y, BURLES13YZ, BURLESON, MB1",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Friend Ranch Substation,,,TX,30.708033,-101.1431002,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,38.946666666666665,19.264166666666664,41.22091257278681,0.0,0.0,38.94,CONSTRAINED,FRIEND_L_A,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Rohr Substation,,,TX,29.9355619,-97.8788751,1,138.0,138.0,Pedernales Electric Cooperative,industrial,IN SERVICE,OSM,38.940000000000005,19.257500000000004,41.29443182803222,0.0,0.0,38.92,CONSTRAINED,L_ROHR__8_1Y,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Warda Substation,,,TX,30.050317,-96.9208608,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,40.826666666666675,21.144166666666674,38.16182210883892,0.0,0.0,38.88,CONSTRAINED,"L_WARDA8_1Y, L_WARDA8_2Y, L_WARDA8_3Y, T170EB, T667",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Shiner Substation,,,TX,29.444397,-97.1922224,1,138.0,69.0,Guadalupe Valley Electric Cooperative; Lower Colorado River Authority,distribution,IN SERVICE,OSM,39.43,19.7475,39.29397002085689,0.0,0.0,38.86,CONSTRAINED,"LOADT_1, L_SHINER8_2Y",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Lytle Substation,,,TX,29.2506522,-98.8041967,1,138.0,12.5,CPS Energy; American Electric Power,distribution,IN SERVICE,OSM,39.78333333333333,20.10083333333333,38.30531068489939,0.0,0.0,38.82,CONSTRAINED,"LYTLE_A, LYTLE_B",0.99,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Kyle Substation,,,TX,29.949868,-97.8842778,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,39.086666666666666,19.404166666666665,41.52276524189271,0.0,0.0,38.57,CONSTRAINED,KYLE_KC,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Elroy Substation,,,TX,30.1412902,-97.6243427,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,40.24,20.5575,39.15809290555402,0.0,0.0,38.48,CONSTRAINED,"ELROY, L_ELROY8_2Y",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Paige Substation,,,TX,30.2144346,-97.1346902,1,138.0,138.0,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,40.47,20.787499999999998,39.654843840317916,0.0,0.0,38.28,CONSTRAINED,"L_PAIGE_8_1Y, T15",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Plum Substation,,,TX,29.9440691,-97.0120152,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,40.78666666666666,21.10416666666666,39.8035491507981,0.0,0.0,38.22,CONSTRAINED,"L_PLUM__8_1Y, L_PLUM__8_2Y, PLUM_K",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Patton Lane Substation,,,TX,30.2382882,-97.8704915,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,39.24,19.5575,41.76258014059955,0.0,0.0,38.21,CONSTRAINED,PATTON_K,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Manor Substation,,,TX,30.3494801,-97.5092739,1,138.0,138.0,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,39.28666666666667,19.604166666666668,41.722403254526625,0.0,0.0,38.14,CONSTRAINED,L_MANOR_8_1Y,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Brodie Lane Substation,,,TX,30.1876914,-97.8482193,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,39.276666666666664,19.594166666666663,41.85208517306316,0.0,0.0,38.11,CONSTRAINED,BRODIE_K,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
